Fecha;Código de Producto;Categoría;Cantidad;Precio Unitario;venta_total;Año;Mes;Dia ;Dia_Semana ;Trimestre;Mes_Seno (CRÍTICA PARA ML);Mes_Coseno (CRÍTICA PARA ML);Dia_Semana_Seno;Dia_Semana_Coseno;Rango_Precio;Es_Fin_Semana;Es_Inicio_Mes;Es_Fin_Mes;Frecuencia_Producto;
6/01/2024;NISSAN AD;FARO POSTERIOR;2;59;118;2024;1;6;6;1;0.5;0.866025404;-0.781831482;0.623489802;MEDIO;1;0;0;40;
6/01/2024;NISSAN AD;FOCOS;1;7.63;7.63;2024;1;6;6;1;0.5;0.866025404;-0.781831482;0.623489802;ECONOMICO;1;0;0;40;
7/01/2024;YARIS 2014;PARACHOQUE DELANTERO;1;186;186;2024;1;7;0;1;0.5;0.866025404;0;1;ALTO;1;0;0;3;
7/01/2024;YARIS 2014;KIT DE NEBLINERO;1;118;118;2024;1;7;0;1;0.5;0.866025404;0;1;MEDIO;1;0;0;3;
7/01/2024;YARIS 2014;BRACKETS;1;38.14;38.14;2024;1;7;0;1;0.5;0.866025404;0;1;ECONOMICO;1;0;0;3;
8/01/2024;NISSAN SENTRA;FAROS DELANTEROS;1;182;182;2024;1;8;1;1;0.5;0.866025404;0.781831482;0.623489802;ALTO;0;0;0;41;
8/01/2024;NISSAN AD;SOPORTE PREPARADO;2;29;58;2024;1;8;1;1;0.5;0.866025404;0.781831482;0.623489802;ECONOMICO;0;0;0;40;
11/01/2024;HYUNDAI PORTER;FARO POSTERIOR;2;55;110;2024;1;11;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;4;
11/01/2024;HYUNDAI PORTER;FARO LED;2;50.85;101.7;2024;1;11;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;4;
11/01/2024;HYUNDAI PORTER;FARO LED ALTERAL;8;6.36;50.88;2024;1;11;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;4;
11/01/2024;HYUNDAI PORTER;FARO CUADRDOS LED;1;118;118;2024;1;11;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;4;
12/01/2024;HYUNDAI 2010;MASCARA DELANTERA;1;169;169;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ALTO;0;0;0;1;
12/01/2024;NISSAN FRONTIER;FARO DELANTERO;2;118;236;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;PARACHOQUE DELANTERO;1;161;161;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ALTO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;MASCARA DELANTERA;1;93.22;93.22;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;FARO POSTERIORE;2;63.56;127.12;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;MANDILES;2;50.83;101.66;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;MANDILES;1;55.03;55.03;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;MEDIO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;FOCO NARVA;1;42.37;42.37;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;0;19;
12/01/2024;NISSAN FRONTIER;FOSCOS LED POSTERIOR;1;33.05;33.05;2024;1;12;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;0;19;
15/01/2024;NO DETALLA;SOPORTE SEGÚN LA MUESTRA;2;38.14;76.28;2024;1;15;1;1;0.5;0.866025404;0.781831482;0.623489802;ECONOMICO;0;0;0;17;
15/01/2024;NO DETALLA;SOPORTES PEQUEÑOS;4;29.66;118.64;2024;1;15;1;1;0.5;0.866025404;0.781831482;0.623489802;ECONOMICO;0;0;0;17;
15/01/2024;NO DETALLA;TAPA DE GASOLINA;1;16.95;16.95;2024;1;15;1;1;0.5;0.866025404;0.781831482;0.623489802;ECONOMICO;0;0;0;17;
18/01/2024;TOYOTA COROLLA;CAPOT;1;254.24;254.24;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;66;
18/01/2024;TOYOTA COROLLA;FARO DELANTERO;2;84.75;169.5;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;66;
18/01/2024;TOYOTA COROLLA;DIRECCIONALES;2;29.66;59.32;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
18/01/2024;TOYOTA COROLLA;DIRECCIONAL DE PARACHOQUE;2;23.31;46.62;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
18/01/2024;TOYOTA COROLLA;MASCARA DELANTERA;1;21.19;21.19;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
18/01/2024;TOYOTA HILUX;FARO DELANTERO;1;203.39;203.39;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;78;
18/01/2024;TOYOTA HILUX;FARO POSTERIOR;2;59.32;118.64;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;78;
18/01/2024;TOYOTA HILUX;PARACHOUQE DELANTERO;1;127.12;127.12;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;78;
18/01/2024;TOYOTA HILUX;MASCARA DELANTERA;1;127.12;127.12;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;78;
18/01/2024;TOYOTA HILUX;ESPEJOS;2;105.93;211.86;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;MEDIO;0;0;0;78;
18/01/2024;TOYOTA HILUX;PARACHOQUE POSTERIOR;1;237;237;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ALTO;0;0;0;78;
18/01/2024;TOYOTA HILUX;MANDIL DE GUARDAFANGO;3;29.66;88.98;2024;1;18;4;1;0.5;0.866025404;-0.433883739;-0.900968868;ECONOMICO;0;0;0;78;
19/01/2024;NISSAN REVO;FARO POSTERIOR;1;169.49;169.49;2024;1;19;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ALTO;0;0;0;3;
24/01/2024;NO DETALLA;FARO LATERAL;4;16.95;67.8;2024;1;24;3;1;0.5;0.866025404;0.433883739;-0.900968868;ECONOMICO;0;0;0;17;
26/01/2024;NISSAN AD;FARO POSTERIOR;2;14.84;29.68;2024;1;26;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;40;
26/01/2024;NISSAN AD;VICEL DE FARO;1;18.64;18.64;2024;1;26;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;40;
26/01/2024;NISSAN AD;PLUMILLA;1;9.32;9.32;2024;1;26;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;40;
26/01/2024;KIA RIO;BRACKETS;2;25.42;50.84;2024;1;26;5;1;0.5;0.866025404;-0.974927912;-0.222520934;ECONOMICO;0;0;1;57;
28/01/2024;NO DETALLA;CLAXON DE AIRE;1;42.37;42.37;2024;1;28;0;1;0.5;0.866025404;0;1;ECONOMICO;1;0;1;17;
2/02/2024;HONDA;PARACHOQUE DELANTERO;1;169;169;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ALTO;0;1;0;2;
2/02/2024;HONDA;PARACHOQUE POSTERIOR;1;152;152;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ALTO;0;1;0;2;
2/02/2024;TOYOTA HILUX;FARO POSTERIOR;1;50;50;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ECONOMICO;0;1;0;78;
2/02/2024;CHEVROLET N300;FARO POSTERIOR;1;80.51;80.51;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;MEDIO;0;1;0;4;
2/02/2024;CHEVROLET N300;FARO LATERAL;1;15.28;15.28;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ECONOMICO;0;1;0;4;
2/02/2024;KIA PICANTO;PARACHOQUE DELANTERO;1;203.39;203.39;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ALTO;0;1;0;8;
2/02/2024;KIA PICANTO;MANDIL DE GUARDAFANGO;2;50.85;101.7;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;MEDIO;0;1;0;8;
2/02/2024;TOYOTA COROLLA;BOCINA DE COLLA;2;46.61;93.22;2024;2;2;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ECONOMICO;0;1;0;66;
5/02/2024;NO DETALLA;ACCESORIOS;1;76.26;76.26;2024;2;5;1;1;0.866025404;0.5;0.781831482;0.623489802;MEDIO;0;1;0;17;
6/02/2024;NISSAN REVO;FARO POSTERIOR;1;228.81;228.81;2024;2;6;2;1;0.866025404;0.5;0.974927912;-0.222520934;ALTO;0;0;0;3;
6/02/2024;NISSAN REVO;FARO POSTERIOR;1;228.81;228.81;2024;2;6;2;1;0.866025404;0.5;0.974927912;-0.222520934;ALTO;0;0;0;3;
7/02/2024;TOYOTA HILUX;FAROS POSTERIOR;1;101.69;101.69;2024;2;7;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;0;78;
7/02/2024;TOYOTA HILUX;KIT DE NEBLINEROS;1;118.64;118.64;2024;2;7;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;0;78;
7/02/2024;TOYOTA HILUX;MANDIL DE LLANTA;1;80.5;80.5;2024;2;7;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;0;78;
7/02/2024;TOYOTA COROLLA;DIRECCIONAL DE PARACHOQUE;1;50.85;50.85;2024;2;7;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;0;66;
8/02/2024;NISSAN SENTRA;PARACHOQUE DELANTERO;1;67.8;67.8;2024;2;8;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
8/02/2024;NISSAN SENTRA;FARO POSTERIOR;1;50.85;50.85;2024;2;8;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;41;
15/02/2024;NO DETALLA;SOPORTE VULCANIZADO;1;110;110;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;17;
15/02/2024;HYUNDAI ACCENT;PARACHOQUE;1;93.22;93.22;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
15/02/2024;HYUNDAI ACCENT;PORTAFILTRO;1;110.17;110.17;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
15/02/2024;FOCO;H4;10;7.2;72;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;6;
15/02/2024;FOCO;2C;10;0.68;6.8;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;6;
15/02/2024;FOCO;LAGRIMA;10;0.68;6.8;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;6;
15/02/2024;FOCO;1C AMBAR;10;1.27;12.7;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;6;
15/02/2024;HYUNDAI ACCENT;PARACHOQUE DELANTERO;1;93.22;93.22;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
15/02/2024;HYUNDAI ACCENT;PARACHOQUE POSTERIOR;1;118.64;118.64;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;MEDIO;0;0;0;36;
15/02/2024;HYUNDAI ACCENT;MANDIL;1;29.66;29.66;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;36;
15/02/2024;TOYOTA COROLLA;FARO POSTERIOR;1;25.42;25.42;2024;2;15;4;1;0.866025404;0.5;-0.433883739;-0.900968868;ECONOMICO;0;0;0;66;
20/02/2024;FOCO;LAGRIMA NARVA;1;8.47;8.47;2024;2;20;2;1;0.866025404;0.5;0.974927912;-0.222520934;ECONOMICO;0;0;0;6;
23/02/2024;COMBI 5L;FARO DELANTERO;1;466.1;466.1;2024;2;23;5;1;0.866025404;0.5;-0.974927912;-0.222520934;ALTO;0;0;0;4;
27/02/2024;NISSAN V16;PARACHOQUE DELANTERO;1;67.8;67.8;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;MEDIO;0;0;1;10;
27/02/2024;NISSAN V16;FAROS POSTERIORE;2;46.61;93.22;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;ECONOMICO;0;0;1;10;
27/02/2024;NISSAN V16;MASCARA DELANTERA;1;42.37;42.37;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;ECONOMICO;0;0;1;10;
27/02/2024;NISSAN V16;DIRECCIONALES;1;38;38;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;ECONOMICO;0;0;1;10;
27/02/2024;KIA SOLUTO;PARACHOQUE DELANTERO;1;169;169;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;ALTO;0;0;1;10;
27/02/2024;TOYOTA AVANZA;FARO POSTERIOR;1;269.71;269.71;2024;2;27;2;1;0.866025404;0.5;0.974927912;-0.222520934;ALTO;0;0;1;1;
28/02/2024;HYUNDAI SONATA;FARO DELANTERO;2;127;254;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;1;1;
28/02/2024;KIA RIO 2016;MANDILES;2;29.66;59.32;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;ECONOMICO;0;0;1;1;
28/02/2024;NISSAN V16;FAROS DELANTEROS;2;118.64;237.28;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;1;10;
28/02/2024;NISSAN FRONTIER;CAPOT;1;347.46;347.46;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;ALTO;0;0;1;19;
28/02/2024;NISSAN FRONTIER;RADIADOR;1;211;211;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;ALTO;0;0;1;19;
28/02/2024;NISSAN FRONTIER;FARO DELANTERO;2;93.22;186.44;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;1;19;
28/02/2024;NISSAN FRONTIER;MASCARA DELANTERA;1;84.75;84.75;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;1;19;
28/02/2024;NISSAN FRONTIER;PARACHOQUE DELANTERO;1;135.59;135.59;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;MEDIO;0;0;1;19;
28/02/2024;TOYOTA COROLLA;ACCESORIOS;1;462.61;462.61;2024;2;28;3;1;0.866025404;0.5;0.433883739;-0.900968868;ALTO;0;0;1;66;
5/03/2024;SUZUKI ERTIGA;FARO DELANTERO;1;697.97;697.97;2024;3;5;2;1;1;6.12574E-17;0.974927912;-0.222520934;PREMIUM;0;1;0;2;
5/03/2024;SUZUKI ERTIGA;BRAKET;1;59.32;59.32;2024;3;5;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;1;0;2;
6/03/2024;FOCO;H4 LED;1;118.64;118.64;2024;3;6;3;1;1;6.12574E-17;0.433883739;-0.900968868;MEDIO;0;0;0;6;
7/03/2024;NISSAN V16;FARO DELANTERO;2;59.32;118.64;2024;3;7;4;1;1;6.12574E-17;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
7/03/2024;NISSAN V16;PARACHOQUES;2;67.8;135.6;2024;3;7;4;1;1;6.12574E-17;-0.433883739;-0.900968868;MEDIO;0;0;0;10;
7/03/2024;NISSAN V16;CAPOT;1;237.27;237.27;2024;3;7;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ALTO;0;0;0;10;
7/03/2024;NISSAN V16;DIRECCIONAL;1;38.14;38.14;2024;3;7;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ECONOMICO;0;0;0;10;
7/03/2024;NISSAN V16;FARO POSTERIOR;1;46.61;46.61;2024;3;7;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ECONOMICO;0;0;0;10;
8/03/2024;HYUNDAI TUCSON;MANDIL DE GUARDAFANGO;2;101.69;203.38;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;1;
8/03/2024;GP;GRAMPAS DE MANDIL 36;1;7.63;7.63;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;1;
8/03/2024;FOCOS;NARVA;1;15.25;15.25;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;1;
8/03/2024;HYUNDAI H1;FARO DELANTERO;2;161.02;322.04;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ALTO;0;0;0;12;
8/03/2024;HYUNDAI H1;FARO POSTERIOR;1;101.69;101.69;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;12;
8/03/2024;KIA RIO;PARACHOQUE DELANTERO;1;144.07;144.07;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;57;
8/03/2024;KIA RIO;FAROS DELANTEROS;2;101.69;203.38;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;57;
8/03/2024;KIA RIO;MÁSCARA;1;67.8;67.8;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;57;
8/03/2024;MITSHUBISI L200;KIT NEBLINERO;1;144.07;144.07;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;11;
8/03/2024;TOYOTA ALTIS;FARO POSTERIOR;1;127.12;127.12;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;1;
8/03/2024;SUZUKI APV;BRACKET;1;21.19;21.19;2024;3;8;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;3;
9/03/2024;TOYOTA YARIS;FARO;1;296.61;296.61;2024;3;9;6;1;1;6.12574E-17;-0.781831482;0.623489802;ALTO;1;0;0;36;
11/03/2024;TOYOTA YARIS;PARACHOQUE DELANTERO;1;127.12;127.12;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;36;
11/03/2024;H75;FARO DELANTERO;2;194.92;389.84;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;2;
11/03/2024;H75;FARO POSTERIOR;2;55.8;111.6;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;0;2;
11/03/2024;HD;FOCO DE FARO POSTERIOR;6;2.54;15.24;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;1;
11/03/2024;NISSAN TIDA;FARO DELANTERO;1;254.24;254.24;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;14;
11/03/2024;NISSAN TIDA;PARACHOQUE DELANTERO;1;169.49;169.49;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;14;
11/03/2024;NISSAN TIDA;MASCARA DELANTERA;1;152.54;152.54;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ALTO;0;0;0;14;
11/03/2024;NISSAN TIDA;MANDIL;1;33.9;33.9;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;14;
11/03/2024;NISSAN TIDA;TAPA DE NEBLINERO;1;33.9;33.9;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;14;
11/03/2024;NISSAN TIDA;GRAMPAS DE PARACHOQUE;1;14.41;14.41;2024;3;11;1;1;1;6.12574E-17;0.781831482;0.623489802;ECONOMICO;0;0;0;14;
13/03/2024;H4;FOCO HD LED;1;152.54;152.54;2024;3;13;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;0;1;
13/03/2024;HYUNDAI I10;PARACHOQUE FRONTAL;1;169.49;169.49;2024;3;13;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;0;1;
13/03/2024;CHEVROLET N400;PARACHOQUE DELANTERO;1;152.54;152.54;2024;3;13;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;0;1;
15/03/2024;HYUNDAI I20;MANDIL;1;84.75;84.75;2024;3;15;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;1;
16/03/2024;FD;FARO NEBLINERO;2;58;116;2024;3;16;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;9;
16/03/2024;SONATA;SONATA FARO DELANTERO;1;135.59;135.59;2024;3;16;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;2;
16/03/2024;SONATA;PARACHOQUE DELANTERO;1;127.12;127.12;2024;3;16;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;2;
19/03/2024;TOYOTA COROLLA;FARO DELANTERO;2;127.12;254.24;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FARO POSTERIORE;2;63.56;127.12;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FARO DE MALETERA;2;33.9;67.8;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FOCOS LAGRIMA;2;8.47;16.94;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FOCOS LAGRIMA;2;2.54;5.08;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FOCOS 9005;2;21.19;42.38;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;FOCO DIRECCIONAL;1;5.8;5.8;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;BRACKETS;2;21.19;42.38;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
19/03/2024;TOYOTA COROLLA;BRACKETS;1;25.42;25.42;2024;3;19;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;0;66;
22/03/2024;TOYOTA HILUX;PARACHOQUE DELANTERO;1;135;135;2024;3;22;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;78;
22/03/2024;TOYOTA HILUX;MANDILES;2;33.9;67.8;2024;3;22;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;78;
22/03/2024;TOYOTA HILUX;FENDER;1;42.37;42.37;2024;3;22;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ECONOMICO;0;0;0;78;
22/03/2024;KIA RIO;PARACHOQUE DELANTERO;1;186.44;186.44;2024;3;22;5;1;1;6.12574E-17;-0.974927912;-0.222520934;ALTO;0;0;0;57;
22/03/2024;KIA RIO;GUARDAFANGO;1;135;135;2024;3;22;5;1;1;6.12574E-17;-0.974927912;-0.222520934;MEDIO;0;0;0;57;
23/03/2024;K2700;FARO DELANTERO;1;135;135;2024;3;23;6;1;1;6.12574E-17;-0.781831482;0.623489802;MEDIO;1;0;0;4;
25/03/2024;CX;CLAXON CORNETA;1;84.75;84.75;2024;3;25;1;1;1;6.12574E-17;0.781831482;0.623489802;MEDIO;0;0;1;1;
26/03/2024;CHEVROLET N300;RADIADOR;1;161.2;161.2;2024;3;26;2;1;1;6.12574E-17;0.974927912;-0.222520934;ALTO;0;0;1;4;
26/03/2024;NISSAN TIDA;ACCESORIOS;1;1067.8;1067.8;2024;3;26;2;1;1;6.12574E-17;0.974927912;-0.222520934;PREMIUM;0;0;1;14;
26/03/2024;NISSAN AD;GUARDAFANGO;1;190.68;190.68;2024;3;26;2;1;1;6.12574E-17;0.974927912;-0.222520934;ALTO;0;0;1;40;
26/03/2024;NISSAN AD;FARO DELANTERO;1;55.8;55.8;2024;3;26;2;1;1;6.12574E-17;0.974927912;-0.222520934;MEDIO;0;0;1;40;
26/03/2024;NISSAN AD;DIRECCIONAL;1;16.95;16.95;2024;3;26;2;1;1;6.12574E-17;0.974927912;-0.222520934;ECONOMICO;0;0;1;40;
27/03/2024;TOYOTA HILUX;ACCESORIOS;1;923;923;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;PREMIUM;0;0;1;78;
27/03/2024;TOYOTA RAV4;PARACHOQUE DELANTERO;1;186.44;186.44;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;1;1;
27/03/2024;NISSAN AD;PARACHOQUE DELANTERO;2;169;338;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;1;40;
27/03/2024;NISSAN AD;PARACHOQUE DELANTERO;1;152.54;152.54;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;1;40;
27/03/2024;NISSAN AD;PARACHOQUE POSTERIOR;1;161;161;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;ALTO;0;0;1;40;
27/03/2024;NISSAN AD;FARO POSTERIORE;2;76.27;152.54;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;MEDIO;0;0;1;40;
27/03/2024;NISSAN AD;DIRECCIONAL;2;12.71;25.42;2024;3;27;3;1;1;6.12574E-17;0.433883739;-0.900968868;ECONOMICO;0;0;1;40;
28/03/2024;FD;FOCO Y SOKATE;1;22.3;22.3;2024;3;28;4;1;1;6.12574E-17;-0.433883739;-0.900968868;ECONOMICO;0;0;1;9;
31/03/2024;ACS;ACCESORIOS;1;813;813;2024;3;31;0;1;1;6.12574E-17;0;1;PREMIUM;1;0;1;1;
1/04/2024;NISSAN AD;SOPORTE DE MOTOR;2;38.14;76.28;2024;4;1;1;2;0.866025404;-0.5;0.781831482;0.623489802;ECONOMICO;0;1;0;40;
1/04/2024;NISSAN AD;SOPORTE DE CAJA;2;29;58;2024;4;1;1;2;0.866025404;-0.5;0.781831482;0.623489802;ECONOMICO;0;1;0;40;
4/04/2024;KIA RIO;PARACHOQUE DELANTERO;1;254.24;254.24;2024;4;4;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;ALTO;0;1;0;57;
4/04/2024;KIA RIO;TAPA DE NEBLINERO;1;67.8;67.8;2024;4;4;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;1;0;57;
4/04/2024;NISSAN SENTRA;RADIADOR;1;144.7;144.7;2024;4;4;4;2;0.866025404;-0.5;-0.433883739;-0.900968868;MEDIO;0;1;0;41;
